Shoulder,Elbow
197.0,651.0
197.0,653.0
198.0,651.0
196.0,652.0
198.0,650.0
198.0,651.0
196.0,650.0
198.0,653.0
195.0,652.0
197.0,651.0
194.0,654.0
198.0,650.0
196.0,652.0
197.0,652.0
196.0,653.0
197.0,652.0
196.0,652.0
196.0,651.0
196.0,651.0
196.0,652.0
193.0,652.0
197.0,652.0
198.0,652.0
198.0,652.0
198.0,651.0
195.0,653.0
199.0,651.0
196.0,654.0
196.0,651.0
197.0,652.0
197.0,653.0
197.0,651.0
197.0,652.0
197.0,652.0
196.0,652.0
198.0,652.0
197.0,652.0
196.0,648.0
197.0,652.0
197.0,652.0
196.0,652.0
196.0,652.0
196.0,650.0
197.0,653.0
197.0,652.0
197.0,650.0
195.0,652.0
196.0,652.0
198.0,653.0
195.0,651.0
198.0,653.0
196.0,650.0
198.0,652.0
195.0,651.0
197.0,652.0
198.0,652.0
199.0,653.0
198.0,653.0
198.0,649.0
196.0,652.0
197.0,652.0
198.0,652.0
195.0,654.0
197.0,654.0
196.0,650.0
198.0,653.0
196.0,651.0
197.0,653.0
196.0,653.0
198.0,653.0
197.0,652.0
196.0,652.0
196.0,652.0
195.0,650.0
198.0,653.0
197.0,650.0
198.0,652.0
197.0,651.0
196.0,650.0
196.0,651.0
197.0,651.0
197.0,654.0
197.0,652.0
197.0,650.0
195.0,652.0
197.0,652.0
196.0,651.0
197.0,652.0
195.0,652.0
197.0,652.0
197.0,651.0
198.0,652.0
195.0,652.0
197.0,655.0
198.0,652.0
197.0,652.0
197.0,654.0
197.0,653.0
196.0,650.0
196.0,651.0
197.0,653.0
196.0,650.0
196.0,652.0
196.0,652.0
196.0,652.0
197.0,651.0
197.0,652.0
196.0,651.0
196.0,654.0
196.0,652.0
198.0,648.0
197.0,651.0
196.0,650.0
196.0,652.0
194.0,651.0
196.0,653.0
197.0,652.0
196.0,652.0
197.0,653.0
198.0,652.0
198.0,653.0
197.0,654.0
196.0,652.0
196.0,653.0
197.0,651.0
196.0,651.0
195.0,652.0
198.0,650.0
197.0,650.0
199.0,652.0
197.0,651.0
196.0,653.0
196.0,651.0
198.0,653.0
196.0,651.0
197.0,651.0
196.0,651.0
197.0,652.0
196.0,651.0
196.0,651.0
196.0,651.0
197.0,653.0
197.0,653.0
196.0,651.0
197.0,651.0
197.0,654.0
197.0,651.0
195.0,651.0
194.0,651.0
197.0,652.0
197.0,651.0
197.0,651.0
196.0,653.0
196.0,654.0
196.0,651.0
198.0,652.0
197.0,649.0
196.0,651.0
196.0,651.0
197.0,653.0
196.0,652.0
198.0,649.0
198.0,650.0
197.0,652.0
196.0,651.0
197.0,652.0
196.0,653.0
198.0,653.0
197.0,651.0
197.0,653.0
196.0,651.0
197.0,649.0
198.0,651.0
197.0,651.0
196.0,652.0
197.0,651.0
198.0,655.0
194.0,651.0
198.0,653.0
196.0,652.0
197.0,654.0
197.0,652.0
199.0,652.0
198.0,650.0
194.0,651.0
196.0,650.0
196.0,653.0
198.0,651.0
197.0,652.0
196.0,653.0
195.0,648.0
197.0,653.0
197.0,651.0
197.0,652.0
198.0,655.0
196.0,650.0
196.0,651.0
198.0,653.0
196.0,652.0
197.0,653.0
196.0,653.0
197.0,652.0
195.0,651.0
196.0,653.0
197.0,652.0
196.0,652.0
197.0,652.0
197.0,649.0
198.0,651.0
198.0,651.0
197.0,652.0
197.0,652.0
197.0,654.0
198.0,651.0
197.0,650.0
196.0,654.0
197.0,653.0
198.0,653.0
197.0,653.0
196.0,651.0
198.0,650.0
196.0,651.0
196.0,652.0
197.0,653.0
197.0,651.0
195.0,652.0
196.0,651.0
197.0,652.0
196.0,652.0
196.0,650.0
196.0,653.0
195.0,652.0
197.0,653.0
197.0,653.0
197.0,652.0
195.0,653.0
197.0,652.0
197.0,652.0
197.0,652.0
197.0,650.0
197.0,651.0
198.0,654.0
197.0,652.0
196.0,652.0
199.0,653.0
197.0,651.0
198.0,651.0
197.0,654.0
198.0,651.0
197.0,653.0
197.0,653.0
198.0,651.0
195.0,652.0
196.0,650.0
194.0,651.0
196.0,652.0
196.0,652.0
198.0,650.0
196.0,651.0
196.0,651.0
196.0,651.0
196.0,652.0
198.0,651.0
198.0,652.0
194.0,651.0
197.0,652.0
197.0,653.0
197.0,652.0
197.0,653.0
197.0,652.0
198.0,652.0
197.0,651.0
197.0,652.0
197.0,651.0
197.0,650.0
196.0,653.0
197.0,651.0
196.0,651.0
197.0,651.0
198.0,653.0
195.0,651.0
198.0,652.0
197.0,652.0
198.0,651.0
197.0,651.0
198.0,652.0
196.0,652.0
197.0,653.0
194.0,650.0
196.0,652.0
196.0,650.0
197.0,654.0
196.0,653.0
196.0,654.0
198.0,652.0
195.0,650.0
196.0,650.0
198.0,652.0
195.0,652.0
196.0,653.0
197.0,653.0
197.0,653.0
197.0,653.0
197.0,652.0
197.0,652.0
196.0,652.0
197.0,651.0
196.0,655.0
196.0,651.0
198.0,647.0
197.0,651.0
197.0,652.0
197.0,651.0
197.0,653.0
196.0,651.0
195.0,652.0
198.0,651.0
196.0,653.0
197.0,651.0
196.0,652.0
199.0,652.0
196.0,651.0
195.0,652.0
197.0,652.0
195.0,652.0
197.0,651.0
195.0,652.0
197.0,651.0
196.0,654.0
197.0,653.0
197.0,654.0
198.0,652.0
198.0,652.0
197.0,652.0
197.0,651.0
197.0,651.0
196.0,651.0
196.0,653.0
197.0,654.0
196.0,653.0
196.0,653.0
195.0,653.0
198.0,651.0
197.0,649.0
197.0,654.0
197.0,651.0
196.0,652.0
198.0,652.0
197.0,51.0
196.0,51.0
197.0,51.0
197.0,51.0
197.0,51.0
197.0,51.0
197.0,51.0
199.0,49.0
197.0,50.0
197.0,48.0
197.0,51.0
197.0,50.0
198.0,50.0
198.0,50.0
197.0,50.0
197.0,50.0
198.0,51.0
198.0,51.0
197.0,50.0
198.0,51.0
196.0,52.0
197.0,51.0
197.0,52.0
197.0,51.0
197.0,50.0
197.0,52.0
197.0,49.0
197.0,51.0
198.0,51.0
197.0,51.0
197.0,50.0
197.0,50.0
197.0,50.0
198.0,51.0
199.0,51.0
198.0,51.0
197.0,51.0
196.0,51.0
199.0,51.0
197.0,51.0
198.0,51.0
196.0,51.0
197.0,50.0
198.0,50.0
197.0,50.0
197.0,48.0
198.0,51.0
197.0,51.0
198.0,51.0
198.0,51.0
196.0,51.0
198.0,50.0
197.0,50.0
196.0,51.0
198.0,50.0
198.0,51.0
196.0,52.0
197.0,50.0
197.0,52.0
197.0,50.0
196.0,52.0
197.0,51.0
197.0,48.0
197.0,51.0
198.0,50.0
197.0,51.0
196.0,51.0
199.0,52.0
197.0,50.0
198.0,51.0
198.0,51.0
198.0,51.0
199.0,51.0
196.0,51.0
197.0,51.0
196.0,51.0
198.0,51.0
197.0,52.0
197.0,50.0
198.0,50.0
197.0,50.0
196.0,49.0
198.0,51.0
197.0,51.0
199.0,50.0
197.0,50.0
198.0,50.0
197.0,51.0
200.0,51.0
197.0,51.0
197.0,50.0
198.0,50.0
196.0,51.0
197.0,51.0
198.0,52.0
197.0,50.0
197.0,51.0
197.0,51.0
197.0,49.0
197.0,50.0
198.0,49.0
198.0,49.0
198.0,51.0
199.0,50.0
197.0,51.0
199.0,51.0
197.0,50.0
198.0,52.0
196.0,52.0
197.0,51.0
197.0,51.0
197.0,51.0
198.0,51.0
198.0,52.0
196.0,51.0
199.0,48.0
195.0,51.0
197.0,50.0
198.0,51.0
198.0,50.0
196.0,50.0
198.0,51.0
198.0,52.0
197.0,51.0
201.0,52.0
198.0,52.0
196.0,50.0
198.0,50.0
196.0,51.0
197.0,52.0
198.0,53.0
197.0,49.0
195.0,51.0
198.0,51.0
197.0,51.0
197.0,51.0
196.0,51.0
197.0,48.0
197.0,51.0
197.0,51.0
198.0,51.0
197.0,50.0
198.0,50.0
196.0,53.0
195.0,51.0
198.0,51.0
195.0,53.0
198.0,51.0
197.0,49.0
197.0,49.0
196.0,49.0
198.0,50.0
198.0,51.0
198.0,50.0
197.0,50.0
197.0,51.0
197.0,51.0
197.0,50.0
197.0,50.0
197.0,52.0
198.0,51.0
197.0,50.0
198.0,51.0
198.0,48.0
197.0,51.0
197.0,52.0
198.0,50.0
197.0,50.0
198.0,50.0
197.0,50.0
196.0,51.0
196.0,51.0
198.0,52.0
197.0,50.0
196.0,50.0
198.0,51.0
198.0,49.0
196.0,51.0
199.0,51.0
197.0,51.0
197.0,52.0
196.0,52.0
197.0,51.0
197.0,49.0
197.0,52.0
195.0,51.0
195.0,48.0
197.0,50.0
197.0,50.0
198.0,50.0
197.0,50.0
199.0,50.0
197.0,50.0
198.0,50.0
197.0,50.0
199.0,50.0
198.0,51.0
198.0,50.0
196.0,50.0
199.0,51.0
198.0,51.0
197.0,51.0
198.0,51.0
197.0,51.0
196.0,52.0
198.0,51.0
197.0,53.0
198.0,50.0
199.0,50.0
198.0,49.0
198.0,50.0
199.0,51.0
195.0,51.0
196.0,51.0
198.0,51.0
196.0,51.0
197.0,50.0
198.0,53.0
198.0,50.0
198.0,49.0
198.0,51.0
197.0,49.0
199.0,50.0
199.0,51.0
198.0,50.0
198.0,51.0
199.0,51.0
196.0,54.0
199.0,51.0
196.0,51.0
197.0,51.0
198.0,50.0
197.0,52.0
198.0,51.0
197.0,52.0
198.0,51.0
197.0,49.0
197.0,51.0
197.0,50.0
197.0,52.0
196.0,50.0
199.0,52.0
197.0,50.0
198.0,50.0
198.0,51.0
199.0,50.0
197.0,50.0
198.0,50.0
196.0,52.0
196.0,51.0
198.0,50.0
197.0,53.0
197.0,50.0
198.0,51.0
198.0,51.0
197.0,50.0
198.0,51.0
198.0,51.0
197.0,49.0
197.0,50.0
197.0,51.0
196.0,51.0
200.0,51.0
197.0,51.0
198.0,50.0
197.0,50.0
195.0,51.0
196.0,51.0
196.0,50.0
196.0,53.0
197.0,53.0
197.0,51.0
197.0,49.0
197.0,50.0
198.0,49.0
197.0,50.0
197.0,50.0
197.0,51.0
199.0,50.0
197.0,50.0
197.0,50.0
197.0,50.0
195.0,50.0
199.0,51.0
197.0,50.0
195.0,50.0
197.0,51.0
197.0,51.0
197.0,50.0
198.0,52.0
196.0,51.0
199.0,48.0
197.0,50.0
198.0,50.0
197.0,50.0
198.0,51.0
198.0,50.0
197.0,51.0
198.0,50.0
197.0,51.0
198.0,50.0
198.0,51.0
197.0,52.0
197.0,51.0
197.0,52.0
197.0,50.0
197.0,50.0
196.0,51.0
197.0,51.0
197.0,51.0
199.0,51.0
197.0,51.0
197.0,50.0
196.0,51.0
197.0,49.0
197.0,49.0
198.0,51.0
198.0,51.0
198.0,50.0
197.0,52.0
198.0,50.0
197.0,50.0
199.0,51.0
197.0,51.0
197.0,51.0
198.0,51.0
197.0,51.0
197.0,50.0
196.0,52.0
198.0,51.0
197.0,51.0
198.0,51.0
196.0,48.0
196.0,50.0
196.0,50.0
198.0,51.0
197.0,52.0
198.0,51.0
197.0,54.0
198.0,51.0
197.0,51.0
198.0,50.0
197.0,51.0
195.0,50.0
196.0,51.0
196.0,51.0
198.0,52.0
197.0,51.0
198.0,51.0
196.0,51.0
198.0,50.0
197.0,49.0
199.0,51.0
198.0,51.0
197.0,50.0
195.0,51.0
199.0,51.0
197.0,51.0
198.0,51.0
198.0,51.0
197.0,51.0
197.0,52.0
196.0,51.0
197.0,50.0
195.0,52.0
197.0,51.0
195.0,51.0
198.0,51.0
196.0,49.0
197.0,50.0
195.0,52.0
198.0,51.0
198.0,52.0
198.0,50.0
197.0,50.0
198.0,50.0
195.0,52.0
199.0,51.0
197.0,51.0
195.0,51.0
198.0,51.0
196.0,52.0
196.0,51.0
197.0,52.0
197.0,50.0
195.0,49.0
197.0,51.0
196.0,50.0
197.0,51.0
197.0,51.0
197.0,49.0
197.0,51.0
198.0,51.0
197.0,51.0
199.0,51.0
196.0,51.0
197.0,50.0
195.0,52.0
196.0,51.0
196.0,50.0
196.0,53.0
197.0,50.0
197.0,51.0
196.0,51.0
197.0,48.0
198.0,51.0
196.0,52.0
198.0,50.0
197.0,50.0
199.0,51.0
197.0,51.0
199.0,50.0
195.0,51.0
197.0,51.0
197.0,51.0
197.0,51.0
196.0,51.0
197.0,50.0
195.0,51.0
197.0,52.0
197.0,51.0
197.0,49.0
196.0,51.0
198.0,50.0
197.0,51.0
198.0,50.0
197.0,50.0
197.0,51.0
198.0,51.0
197.0,51.0
198.0,51.0
197.0,50.0
197.0,50.0
196.0,52.0
196.0,50.0
197.0,51.0
198.0,52.0
197.0,51.0
197.0,51.0
196.0,52.0
197.0,49.0
197.0,51.0
199.0,51.0
197.0,51.0
198.0,50.0
197.0,51.0
197.0,51.0
198.0,51.0
197.0,51.0
197.0,51.0
198.0,51.0
196.0,52.0
197.0,50.0
197.0,52.0
195.0,51.0
198.0,51.0
196.0,51.0
197.0,49.0
197.0,51.0
197.0,48.0
196.0,51.0
197.0,50.0
198.0,51.0
199.0,51.0
197.0,50.0
197.0,50.0
196.0,52.0
198.0,50.0
194.0,51.0
197.0,51.0
196.0,52.0
196.0,52.0
196.0,53.0
197.0,49.0
197.0,51.0
198.0,51.0
197.0,49.0
199.0,49.0
198.0,51.0
198.0,50.0
197.0,50.0
196.0,51.0
198.0,50.0
198.0,51.0
198.0,51.0
197.0,50.0
198.0,51.0
195.0,51.0
196.0,51.0
197.0,52.0
199.0,51.0
197.0,52.0
197.0,51.0
196.0,49.0
197.0,50.0
197.0,49.0
195.0,50.0
197.0,50.0
197.0,51.0
196.0,51.0
198.0,51.0
197.0,50.0
198.0,52.0
197.0,51.0
197.0,51.0
199.0,50.0
197.0,52.0
198.0,49.0
197.0,53.0
196.0,50.0
197.0,52.0
198.0,51.0
197.0,49.0
198.0,51.0
197.0,52.0
197.0,51.0
197.0,50.0
197.0,51.0
197.0,50.0
198.0,51.0
196.0,51.0
197.0,50.0
198.0,51.0
195.0,52.0
198.0,50.0
196.0,52.0
198.0,51.0
198.0,51.0
197.0,51.0
196.0,49.0
197.0,51.0
197.0,50.0
199.0,51.0
198.0,51.0
197.0,50.0
197.0,50.0
197.0,51.0
196.0,49.0
196.0,49.0
198.0,51.0
196.0,50.0
197.0,50.0
195.0,51.0
197.0,50.0
198.0,51.0
199.0,51.0
197.0,51.0
198.0,49.0
196.0,51.0
198.0,51.0
197.0,51.0
197.0,53.0
197.0,50.0
198.0,52.0
196.0,52.0
198.0,50.0
197.0,50.0
197.0,49.0
198.0,51.0
197.0,51.0
198.0,51.0
197.0,51.0
198.0,50.0
196.0,51.0
197.0,50.0
197.0,51.0
198.0,52.0
197.0,51.0
196.0,51.0
196.0,51.0
197.0,52.0
196.0,50.0
198.0,53.0
198.0,51.0
198.0,48.0
196.0,52.0
197.0,50.0
198.0,51.0
197.0,51.0
197.0,50.0
197.0,51.0
198.0,52.0
198.0,50.0
197.0,50.0
195.0,51.0
196.0,51.0
196.0,50.0
198.0,53.0
197.0,50.0
197.0,51.0
195.0,52.0
197.0,48.0
197.0,51.0
198.0,49.0
197.0,51.0
197.0,50.0
195.0,51.0
197.0,51.0
198.0,51.0
198.0,51.0
198.0,51.0
197.0,51.0
196.0,51.0
197.0,51.0
197.0,51.0
196.0,51.0
198.0,53.0
198.0,51.0
198.0,49.0
197.0,51.0
197.0,49.0
194.0,51.0
197.0,51.0
198.0,51.0
198.0,52.0
196.0,50.0
197.0,50.0
197.0,51.0
197.0,51.0
197.0,50.0
195.0,50.0
196.0,51.0
198.0,51.0
197.0,53.0
197.0,50.0
198.0,51.0
195.0,50.0
197.0,48.0
197.0,50.0
199.0,51.0
198.0,50.0
197.0,50.0
196.0,51.0
197.0,51.0
199.0,51.0
199.0,51.0
198.0,51.0
198.0,50.0
196.0,52.0
198.0,52.0
197.0,51.0
195.0,52.0
197.0,48.0
196.0,51.0
197.0,51.0
198.0,51.0
197.0,49.0
196.0,51.0
198.0,50.0
198.0,50.0
198.0,51.0
198.0,51.0
195.0,50.0
195.0,51.0
197.0,50.0
197.0,51.0
199.0,51.0
198.0,52.0
194.0,50.0
196.0,49.0
196.0,51.0
197.0,50.0
196.0,51.0
198.0,51.0
197.0,51.0
197.0,51.0
198.0,51.0
197.0,51.0
197.0,52.0
197.0,50.0
195.0,51.0
198.0,52.0
196.0,51.0
197.0,50.0
195.0,53.0
197.0,51.0
197.0,51.0
199.0,51.0
196.0,48.0
197.0,50.0
195.0,50.0
197.0,50.0
197.0,51.0
199.0,51.0
197.0,50.0
198.0,50.0
196.0,51.0
198.0,51.0
197.0,50.0
195.0,51.0
197.0,51.0
198.0,53.0
198.0,51.0
198.0,51.0
197.0,51.0
195.0,49.0
198.0,51.0
198.0,50.0
198.0,51.0
197.0,51.0
197.0,50.0
196.0,52.0
198.0,51.0
197.0,50.0
199.0,51.0
196.0,51.0
196.0,50.0
197.0,52.0
196.0,51.0
197.0,49.0
197.0,53.0
198.0,51.0
196.0,50.0
197.0,52.0
197.0,49.0
197.0,50.0
196.0,51.0
198.0,51.0
197.0,52.0
198.0,51.0
197.0,51.0
198.0,51.0
196.0,50.0
197.0,51.0
197.0,51.0
198.0,51.0
198.0,50.0
198.0,51.0
197.0,51.0
197.0,52.0
197.0,50.0
198.0,49.0
197.0,51.0
197.0,50.0
196.0,51.0
197.0,50.0
198.0,50.0
196.0,51.0
197.0,50.0
197.0,51.0
198.0,52.0
197.0,51.0
197.0,51.0
197.0,50.0
197.0,51.0
197.0,51.0
198.0,53.0
198.0,50.0
197.0,50.0
195.0,51.0
196.0,48.0
196.0,51.0
198.0,50.0
197.0,50.0
197.0,50.0
196.0,52.0
198.0,51.0
198.0,50.0
197.0,50.0
197.0,50.0
198.0,51.0
196.0,52.0
198.0,51.0
197.0,49.0
197.0,50.0
196.0,52.0
198.0,51.0
198.0,49.0
198.0,51.0
197.0,49.0
196.0,51.0
197.0,50.0
197.0,51.0
198.0,51.0
197.0,51.0
197.0,50.0
199.0,52.0
196.0,50.0
195.0,51.0
198.0,51.0
196.0,51.0
197.0,50.0
196.0,52.0
197.0,51.0
198.0,51.0
197.0,51.0
197.0,48.0
198.0,50.0
198.0,50.0
196.0,51.0
198.0,50.0
197.0,51.0
197.0,51.0
199.0,51.0
198.0,51.0
198.0,51.0
196.0,49.0
195.0,52.0
197.0,50.0
196.0,52.0
199.0,51.0
197.0,53.0
