Shoulder,Elbow
-92.04545454545455,90.0248344370861
-92.04545454545455,89.78476821192054
-92.04545454545455,90.0248344370861
-91.81818181818181,90.0248344370861
-92.04545454545455,90.0248344370861
-91.81818181818181,90.0248344370861
-91.81818181818181,90.0248344370861
-92.04545454545455,89.78476821192054
-92.04545454545455,90.0248344370861
-92.04545454545455,90.26490066225166
-91.81818181818181,89.78476821192054
-91.5909090909091,90.0248344370861
-92.04545454545455,90.0248344370861
-92.27272727272727,89.78476821192054
-92.27272727272727,90.0248344370861
-92.04545454545455,89.78476821192054
-91.81818181818181,90.26490066225166
-91.81818181818181,89.54470198675497
-91.81818181818181,89.78476821192054
-91.81818181818181,89.78476821192054
-91.36363636363636,90.0248344370861
-91.81818181818181,89.78476821192054
-91.5909090909091,89.78476821192054
-91.81818181818181,90.0248344370861
-91.5909090909091,90.0248344370861
-91.81818181818181,90.0248344370861
-91.5909090909091,90.26490066225166
-91.5909090909091,90.0248344370861
-91.5909090909091,90.26490066225166
-91.36363636363636,90.50496688741723
-91.5909090909091,90.0248344370861
-91.81818181818181,90.50496688741723
-91.81818181818181,90.0248344370861
-91.5909090909091,89.78476821192054
-91.36363636363636,89.78476821192054
-91.81818181818181,90.0248344370861
-91.81818181818181,89.78476821192054
-92.04545454545455,90.26490066225166
-92.04545454545455,89.78476821192054
-91.81818181818181,90.0248344370861
-92.04545454545455,90.0248344370861
-92.04545454545455,89.78476821192054
-91.81818181818181,89.78476821192054
-92.27272727272727,90.26490066225166
-92.04545454545455,90.0248344370861
-92.5,89.54470198675497
-91.81818181818181,90.0248344370861
-92.04545454545455,90.0248344370861
-91.81818181818181,89.78476821192054
-91.5909090909091,89.78476821192054
-92.27272727272727,90.26490066225166
-91.36363636363636,90.0248344370861
-91.81818181818181,90.0248344370861
-91.81818181818181,89.78476821192054
-92.27272727272727,89.78476821192054
-91.13636363636364,90.0248344370861
-92.04545454545455,90.0248344370861
-91.81818181818181,90.0248344370861
-92.04545454545455,90.0248344370861
-91.5909090909091,90.0248344370861
-91.5909090909091,90.0248344370861
-91.81818181818181,90.74503311258277
-91.36363636363636,89.78476821192054
-92.04545454545455,90.0248344370861
-91.81818181818181,90.0248344370861
-91.81818181818181,90.0248344370861
-91.81818181818181,90.0248344370861
