Shoulder,Elbow
-92.04545454545455,90.50496688741723
-92.5,90.50496688741723
-92.27272727272727,90.50496688741723
-92.72727272727273,90.50496688741723
-92.27272727272727,90.50496688741723
-92.5,90.26490066225166
-92.04545454545455,90.50496688741723
-92.5,90.50496688741723
-92.04545454545455,90.74503311258277
-92.27272727272727,90.50496688741723
-92.27272727272727,90.50496688741723
-92.5,90.50496688741723
-92.04545454545455,90.74503311258277
-92.27272727272727,90.74503311258277
-92.27272727272727,90.50496688741723
-92.04545454545455,90.74503311258277
-92.27272727272727,90.26490066225166
-92.5,90.50496688741723
-92.04545454545455,90.50496688741723
-92.27272727272727,90.50496688741723
-92.27272727272727,90.50496688741723
-92.27272727272727,90.50496688741723
-92.27272727272727,90.50496688741723
-92.5,90.74503311258277
-92.04545454545455,90.74503311258277
-92.5,90.26490066225166
-92.04545454545455,90.50496688741723
-92.5,90.50496688741723
-92.04545454545455,90.50496688741723
-92.5,90.26490066225166
-92.5,90.74503311258277
-91.81818181818181,90.26490066225166
-92.04545454545455,90.74503311258277
-92.27272727272727,90.50496688741723
-92.27272727272727,90.50496688741723
-92.27272727272727,90.50496688741723
-92.5,90.74503311258277
-92.27272727272727,90.26490066225166
-92.27272727272727,90.74503311258277
-92.27272727272727,90.74503311258277
-92.27272727272727,90.74503311258277
-92.5,90.74503311258277
-92.27272727272727,90.74503311258277
-92.27272727272727,90.26490066225166
-92.27272727272727,90.74503311258277
-92.04545454545455,90.50496688741723
-92.5,90.26490066225166
-92.04545454545455,90.50496688741723
-92.27272727272727,90.50496688741723
-92.5,90.50496688741723
-92.04545454545455,90.50496688741723
-92.27272727272727,90.50496688741723
-92.27272727272727,90.74503311258277
-92.27272727272727,90.50496688741723
-92.04545454545455,90.50496688741723
-92.27272727272727,90.74503311258277
-92.04545454545455,90.74503311258277
-92.27272727272727,90.26490066225166
-92.04545454545455,90.50496688741723
-92.04545454545455,90.74503311258277
-92.04545454545455,90.50496688741723
-92.5,90.74503311258277
-92.27272727272727,90.74503311258277
-92.27272727272727,90.74503311258277
-92.27272727272727,90.50496688741723
-92.04545454545455,90.74503311258277
-92.04545454545455,90.50496688741723
-92.27272727272727,90.74503311258277
-92.04545454545455,90.50496688741723
-92.27272727272727,90.74503311258277
-92.72727272727273,90.50496688741723
-92.27272727272727,90.74503311258277
-92.5,90.50496688741723
-92.04545454545455,90.50496688741723
-92.27272727272727,90.74503311258277
-92.5,90.50496688741723
-92.27272727272727,90.74503311258277
-92.27272727272727,90.50496688741723
-92.27272727272727,90.74503311258277
-92.27272727272727,90.50496688741723
-92.5,90.74503311258277
-92.27272727272727,90.74503311258277
-92.27272727272727,90.50496688741723
-92.27272727272727,90.74503311258277
-92.27272727272727,90.50496688741723
-92.27272727272727,90.74503311258277
-92.27272727272727,90.50496688741723
-92.27272727272727,90.74503311258277
-92.5,90.74503311258277
-92.04545454545455,90.74503311258277
-92.5,90.50496688741723
-92.27272727272727,90.50496688741723
-92.27272727272727,90.50496688741723
-92.04545454545455,90.50496688741723
-92.5,90.50496688741723
-92.5,90.74503311258277
-92.5,90.50496688741723
-92.5,90.26490066225166
