Shoulder,Elbow
-92.5,100.82781456953643
-92.5,100.82781456953643
-92.27272727272727,101.06788079470199
-92.5,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,100.82781456953643
-92.5,101.06788079470199
-92.5,101.06788079470199
-92.95454545454545,100.82781456953643
-92.27272727272727,100.82781456953643
-92.27272727272727,100.82781456953643
-92.5,101.06788079470199
-92.04545454545455,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,101.30794701986756
-92.27272727272727,101.06788079470199
-92.5,101.06788079470199
-92.27272727272727,100.82781456953643
-92.27272727272727,101.06788079470199
-92.04545454545455,100.82781456953643
-92.5,101.30794701986756
-92.5,101.06788079470199
-92.27272727272727,100.82781456953643
-92.5,101.06788079470199
-92.27272727272727,100.82781456953643
-92.5,101.06788079470199
-92.5,100.82781456953643
-92.27272727272727,101.06788079470199
-92.27272727272727,101.06788079470199
-92.5,101.06788079470199
-92.5,100.82781456953643
-92.5,101.06788079470199
-92.5,101.06788079470199
-92.72727272727273,101.06788079470199
-92.5,100.82781456953643
-92.5,101.06788079470199
-92.27272727272727,100.82781456953643
-92.5,101.06788079470199
-92.27272727272727,101.30794701986756
-92.5,100.82781456953643
-92.27272727272727,101.30794701986756
-92.5,101.06788079470199
-92.72727272727273,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,100.82781456953643
-92.27272727272727,100.82781456953643
-92.5,101.06788079470199
-92.27272727272727,101.06788079470199
-92.04545454545455,100.82781456953643
-92.5,100.82781456953643
-92.5,101.06788079470199
-92.5,100.82781456953643
-92.5,100.82781456953643
-92.04545454545455,100.82781456953643
-92.5,100.82781456953643
-92.5,100.82781456953643
-92.5,101.06788079470199
-92.5,101.06788079470199
-92.72727272727273,100.82781456953643
-92.5,101.06788079470199
-92.5,100.82781456953643
-92.27272727272727,101.06788079470199
-92.27272727272727,101.06788079470199
-92.04545454545455,101.06788079470199
-92.27272727272727,101.06788079470199
-92.72727272727273,100.82781456953643
-92.5,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,100.82781456953643
-92.27272727272727,101.06788079470199
-92.72727272727273,101.30794701986756
-92.27272727272727,101.06788079470199
-92.5,101.06788079470199
-92.5,101.06788079470199
-92.72727272727273,100.82781456953643
-92.5,101.06788079470199
-92.5,100.82781456953643
-92.5,101.06788079470199
-92.5,101.06788079470199
-92.5,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,100.82781456953643
-93.18181818181819,100.82781456953643
-92.27272727272727,100.82781456953643
-93.4090909090909,100.58774834437087
-92.5,101.06788079470199
-92.27272727272727,101.06788079470199
-92.5,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,100.82781456953643
-92.27272727272727,101.06788079470199
-92.27272727272727,101.06788079470199
-92.5,101.06788079470199
-92.27272727272727,101.06788079470199
-92.04545454545455,101.30794701986756
-92.27272727272727,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,101.06788079470199
-92.27272727272727,100.82781456953643
-92.72727272727273,101.06788079470199
-92.5,101.06788079470199
-92.95454545454545,100.82781456953643
