X,Y
1.6357296753204225,6.973010030513095
1.6357296753204225,6.973010030513095
1.6638735342429918,6.966348061818747
1.6638735342429918,6.966348061818747
1.6638735342429918,6.966348061818747
1.6357296753204225,6.973010030513095
1.6279981729131072,7.005190896941154
1.6638735342429918,6.966348061818747
1.6279981729131072,7.005190896941154
1.6279981729131072,7.005190896941154
1.656272042040234,6.998559885887346
1.6638735342429918,6.966348061818747
1.656272042040234,6.998559885887346
1.656272042040234,6.998559885887346
1.6357296753204225,6.973010030513095
1.6279981729131072,7.005190896941154
1.656272042040234,6.998559885887346
1.6279981729131072,7.005190896941154
1.656272042040234,6.998559885887346
1.6279981729131072,7.005190896941154
1.6279981729131072,7.005190896941154
1.6279981729131072,7.005190896941154
1.656272042040234,6.998559885887346
1.6279981729131072,7.005190896941154
1.6279981729131072,7.005190896941154
1.6279981729131072,7.005190896941154
1.656272042040234,6.998559885887346
1.656272042040234,6.998559885887346
1.656272042040234,6.998559885887346
1.656272042040234,6.998559885887346
1.6279981729131072,7.005190896941154
1.656272042040234,6.998559885887346
1.656272042040234,6.998559885887346
1.6201336023352182,7.037339502247766
1.6201336023352182,7.037339502247766
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.648537352480546,7.030739986430231
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.7052637483040431,7.017197140456621
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6769142220385769,7.024025829340129
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6691763454023838,7.056205163682192
1.6976558757377729,7.0494074581910136
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.733585469017527,7.010254031126391
1.733585469017527,7.010254031126391
1.7409297672860138,6.977982595204225
1.7409297672860138,6.977982595204225
1.733585469017527,7.010254031126391
1.7409297672860138,6.977982595204225
1.7409297672860138,6.977982595204225
1.7409297672860138,6.977982595204225
1.7409297672860138,6.977982595204225
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7200794016603391,6.952683460962673
1.7200794016603391,6.952683460962673
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7200794016603391,6.952683460962673
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7127382995881593,6.984955624105245
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.7052637483040431,7.017197140456621
1.733585469017527,7.010254031126391
1.733585469017527,7.010254031126391
1.733585469017527,7.010254031126391
1.733585469017527,7.010254031126391
1.733585469017527,7.010254031126391
1.733585469017527,7.010254031126391
1.7261077245730136,7.042494807040716
1.7261077245730136,7.042494807040716
1.7261077245730136,7.042494807040716
1.7261077245730136,7.042494807040716
1.7261077245730136,7.042494807040716
1.7261077245730136,7.042494807040716
1.7261077245730136,7.042494807040716
1.7261077245730136,7.042494807040716
1.7184966619369109,7.074704371134079
1.7261077245730136,7.042494807040716
1.7184966619369109,7.074704371134079
1.7184966619369109,7.074704371134079
1.7184966619369109,7.074704371134079
1.7184966619369109,7.074704371134079
1.747050490448687,7.06770735810807
1.7394362378174035,7.099916168244459
1.7394362378174035,7.099916168244459
